id	isInvasive
46751	Null
46752	Null
46753	Null
46754	Null
46755	Null
46756	Null
46757	Null
46758	Null
46759	Invasive
46760	Null
46761	Null
46762	Invasive
46763	Invasive
46764	Null
46765	Null
46766	Null
46767	Null
46768	Null
46769	Null
46770	Null
46771	Null
46772	Null
46773	Invasive
46774	Invasive
46775	Null
46776	Invasive
46777	Null
46778	Invasive
46779	Invasive
46780	Invasive
46781	Invasive
46782	Null
46783	Null
46784	Null
46785	Null
46786	Null
46787	Null
46788	Null
46789	Invasive
46790	Invasive
46791	Null
46792	Null
46793	Null
46794	Null
46795	Null
46796	Null
46797	Null
46798	Null
46799	Null
46800	Null
46801	Invasive
46802	Null
46803	Null
46804	Null
46805	Null
46806	Invasive
46807	Null
46808	Null
46809	Null
46810	Null
46811	Null
46812	Null
46813	Null
46814	Null
46815	Invasive
46816	Null
46817	Null
46818	Null
46819	Null
46820	Null
46821	Null
46822	Invasive
46823	Null
46824	Invasive
46825	Null
46826	Null
46827	Null
46828	Null
46829	Null
46830	Null
46831	Null
46832	Null
46833	Invasive
46834	Null
46835	Null
46836	Null
46837	Null
46838	Null
46839	Null
46840	Invasive
46841	Invasive
46842	Null
46843	Null
46844	Null
46845	Null
46846	Null
46847	Null
46848	Null
46849	Invasive
46850	Invasive
46851	Invasive
46852	Invasive
46853	Invasive
46854	Invasive
46855	Null
46856	Null
46857	Null
46858	Null
46859	Null
46860	Null
46861	Null
46862	Invasive
46863	Null
46864	Null
46865	Null
46866	Null
46867	Invasive
46868	Null
46869	Null
46870	Null
46871	Null
46872	Null
46873	Null
46874	Null
46875	Null
46876	Invasive
46877	Null
46878	Null
46879	Null
46880	Null
46881	Null
46882	Null
46883	Null
46884	Null
46885	Null
46886	Null
46887	Null
46888	Null
46889	Null
46890	Null
46891	Null
46892	Null
46893	Null
46894	Null
46895	Invasive
46896	Invasive
46897	Null
46898	Null
46899	Null
46900	Null
46901	Null
46902	Null
46903	Null
46904	Null
46905	Null
46906	Null
46907	Null
46908	Null
46909	Null
46910	Null
46911	Invasive
46912	Invasive
46913	Null
46914	Null
46915	Null
46916	Null
46917	Null
46918	Null
46919	Null
46920	Null
46921	Null
46922	Null
46923	Null
46924	Null
46925	Null
46926	Null
46927	Null
46928	Invasive
46929	Null
46930	Null
46931	Null
46932	Null
46933	Null
46934	Null
46935	Invasive
46936	Null
46937	Null
46938	Null
46939	Null
46940	Null
46941	Null
46942	Null
46943	Null
46944	Null
46945	Null
46946	Null
46947	Null
46948	Null
46949	Null
46950	Null
46951	Null
46952	Null
46953	Null
46954	Null
46955	Null
46956	Null
46957	Null
46958	Null
46959	Null
46960	Null
46961	Null
46962	Null
46963	Null
46964	Null
46965	Null
46966	Null
46967	Null
46968	Null
46969	Null
46970	Null
46971	Null
46972	Null
46973	Null
46974	Null
46975	Null
46976	Null
46977	Null
46978	Invasive
46979	Null
46980	Null
46981	Null
46982	Null
46983	Null
46984	Null
46985	Null
46986	Null
46987	Null
46988	Null
46989	Null
46990	Null
46991	Null
46992	Null
46993	Null
46994	Null
46995	Null
46996	Null
46997	Null
46998	Null
46999	Null
47000	Null
47001	Null
47002	Null
47003	Null
47004	Null
47005	Null
47006	Null
47007	Null
47008	Null
47009	Null
47010	Null
47011	Null
47012	Null
47013	Null
47014	Null
47015	Null
47016	Null
47017	Null
47018	Null
47019	Null
47020	Null
47021	Null
47022	Null
47023	Null
47024	Invasive
47025	Null
47026	Null
47027	Null
47028	Null
47029	Null
47030	Null
47031	Null
47032	Null
47033	Null
47034	Null
47035	Null
47036	Null
47037	Null
47038	Null
47039	Null
47040	Null
47041	Invasive
47042	Null
47043	Invasive
47044	Null
47045	Null
47046	Null
47047	Null
47048	Null
47049	Null
47050	Invasive
47051	Null
47052	Null
47053	Invasive
47054	Null
47055	Null
47056	Null
47057	Null
47058	Null
47059	Null
47060	Null
47061	Null
47062	Null
47063	Invasive
47064	Null
47065	Null
47066	Null
47067	Null
47068	Null
47069	Null
47070	Null
47071	Null
47072	Null
47073	Null
47074	Null
47075	Null
47076	Null
47077	Null
47078	Null
47079	Null
47080	Null
47081	Null
47082	Null
47083	Null
47084	Invasive
47085	Null
47086	Null
47087	Null
47088	Null
47089	Invasive
47090	Invasive
47091	Invasive
47092	Null
47093	Null
47094	Null
47095	Null
47096	Null
47097	Null
47098	Null
47099	Null
47100	Invasive
47101	Null
47102	Null
47103	Null
47104	Null
47105	Null
47106	Null
47107	Null
47108	Invasive
47109	Invasive
47110	Null
47111	Null
47112	Null
47113	Null
47114	Null
47115	Null
47116	Null
47117	Null
47118	Null
47119	Null
47120	Invasive
47121	Invasive
47122	Null
47123	Null
47124	Null
47125	Null
47126	Null
47127	Null
47128	Invasive
47129	Null
47130	Null
47131	Null
47132	Null
47133	Null
47134	Null
47135	Null
47136	Null
47137	Null
47138	Null
47139	Null
47140	Null
47141	Null
47142	Null
47143	Null
47144	Null
47145	Null
47146	Null
47147	Null
47148	Null
47149	Null
47150	Null
47151	Null
47152	Null
47153	Null
47154	Null
