id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans
155087	Slovakia		SK	Alien	
155088	Slovakia		SK	Alien	
155089	Slovakia		SK	Alien	
155090	Slovakia		SK	Alien	
155091	Slovakia		SK	Alien	
155092	Slovakia		SK	Alien	
155093	Slovakia		SK	Alien	
155094	Slovakia		SK	Alien	
155095	Slovakia		SK	Alien	
155096	Slovakia		SK	Alien	
155097	Slovakia		SK	Alien	
155098	Slovakia		SK	Alien	
155099	Slovakia		SK	Alien	
155100	Slovakia		SK	Alien	
155101	Slovakia		SK	Alien	
155102	Slovakia		SK	Alien	
155103	Slovakia		SK	Alien	
155104	Slovakia		SK	Alien	
155105	Slovakia		SK	Alien	
155106	Slovakia		SK	Alien	
155107	Slovakia		SK	Alien	
155108	Slovakia		SK	Alien	
155109	Slovakia		SK	Alien	
155110	Slovakia		SK	Alien	
155111	Slovakia		SK	Alien	
155112	Slovakia		SK	Alien	
155113	Slovakia		SK	Alien	
155114	Slovakia		SK	Alien	
155115	Slovakia		SK	Alien	
155116	Slovakia		SK	Alien	
155117	Slovakia		SK	Alien	
155118	Slovakia		SK	Alien	
155119	Slovakia		SK	Alien	
155120	Slovakia		SK	Alien	
155121	Slovakia		SK	Alien	
155122	Slovakia		SK	Alien	
155123	Slovakia		SK	Alien	
155124	Slovakia		SK	Alien	
155125	Slovakia		SK	Alien	
155126	Slovakia		SK	Alien	
155127	Slovakia		SK	Alien	
155128	Slovakia		SK	Alien	
155129	Slovakia		SK	Alien	
155130	Slovakia		SK	Alien	
155131	Slovakia		SK	Alien	
155132	Slovakia		SK	Alien	
155133	Slovakia		SK	Alien	
155134	Slovakia		SK	Alien	
155135	Slovakia		SK	Alien	
155136	Slovakia		SK	Alien	
155137	Slovakia		SK	Alien	
155138	Slovakia		SK	Alien	
155139	Slovakia		SK	Alien	
155140	Slovakia		SK	Alien	
155141	Slovakia		SK	Alien	
155142	Slovakia		SK	Alien	
155143	Slovakia		SK	Alien	
155144	Slovakia		SK	Alien	
155145	Slovakia		SK	Alien	
155146	Slovakia		SK	Alien	
155147	Slovakia		SK	Alien	
155148	Slovakia		SK	Alien	
155149	Slovakia		SK	Alien	
155150	Slovakia		SK	Alien	
155151	Slovakia		SK	Alien	
155152	Slovakia		SK	Alien	
155153	Slovakia		SK	Alien	
155154	Slovakia		SK	Alien	
155155	Slovakia		SK	Alien	
155156	Slovakia		SK	Alien	
155157	Slovakia		SK	Alien	
155158	Slovakia		SK	Alien	
155159	Slovakia		SK	Alien	
155160	Slovakia		SK	Alien	
155161	Slovakia		SK	Alien	
155162	Slovakia		SK	Alien	
155163	Slovakia		SK	Alien	
155164	Slovakia		SK	Alien	
155165	Slovakia		SK	Alien	
155166	Slovakia		SK	Alien	
155167	Slovakia		SK	Alien	
155168	Slovakia		SK	Alien	
155169	Slovakia		SK	Alien	
155170	Slovakia		SK	Alien	
155171	Slovakia		SK	Alien	
155172	Slovakia		SK	Alien	
155173	Slovakia		SK	Alien	
155174	Slovakia		SK	Alien	
155175	Slovakia		SK	Alien	
155176	Slovakia		SK	Alien	
155177	Slovakia		SK	Alien	
155178	Slovakia		SK	Alien	
155179	Slovakia		SK	Alien	
155180	Slovakia		SK	Alien	
155181	Slovakia		SK	Alien	
155182	Slovakia		SK	Alien	
155183	Slovakia		SK	Alien	
155184	Slovakia		SK	Alien	
155185	Slovakia		SK	Alien	
155186	Slovakia		SK	Alien	
155187	Slovakia		SK	Alien	
155188	Slovakia		SK	Alien	
155189	Slovakia		SK	Alien	
155190	Slovakia		SK	Alien	
155191	Slovakia		SK	Alien	
155192	Slovakia		SK	Alien	
155193	Slovakia		SK	Alien	
155194	Slovakia		SK	Alien	
155195	Slovakia		SK	Alien	
155196	Slovakia		SK	Alien	
155197	Slovakia		SK	Alien	
155198	Slovakia		SK	Alien	
155199	Slovakia		SK	Alien	
155200	Slovakia		SK	Alien	
155201	Slovakia		SK	Alien	
155202	Slovakia		SK	Alien	
155203	Slovakia		SK	Alien	
155204	Slovakia		SK	Alien	
155205	Slovakia		SK	Alien	
155206	Slovakia		SK	Alien	
155207	Slovakia		SK	Alien	
155208	Slovakia		SK	Alien	
155209	Slovakia		SK	Alien	
155210	Slovakia		SK	Alien	
155211	Slovakia		SK	Alien	
155212	Slovakia		SK	Alien	
155213	Slovakia		SK	Alien	
155214	Slovakia		SK	Alien	
155215	Slovakia		SK	Alien	
155216	Slovakia		SK	Alien	
155217	Slovakia		SK	Alien	
155218	Slovakia		SK	Alien	
155219	Slovakia		SK	Alien	
155220	Slovakia		SK	Alien	
155221	Slovakia		SK	Alien	
155222	Slovakia		SK	Alien	
155223	Slovakia		SK	Alien	
155224	Slovakia		SK	Alien	
155225	Slovakia		SK	Alien	
155226	Slovakia		SK	Alien	
155227	Slovakia		SK	Alien	
155228	Slovakia		SK	Alien	
155229	Slovakia		SK	Alien	
155230	Slovakia		SK	Alien	
155231	Slovakia		SK	Alien	
155232	Slovakia		SK	Alien	
155233	Slovakia		SK	Alien	
155234	Slovakia		SK	Alien	
155235	Slovakia		SK	Alien	
155236	Slovakia		SK	Alien	
155237	Slovakia		SK	Alien	
155238	Slovakia		SK	Alien	
155239	Slovakia		SK	Alien	
155240	Slovakia		SK	Alien	
155241	Slovakia		SK	Alien	
155242	Slovakia		SK	Alien	
155243	Slovakia		SK	Alien	
155244	Slovakia		SK	Alien	
155245	Slovakia		SK	Alien	
155246	Slovakia		SK	Alien	
155247	Slovakia		SK	Alien	
155248	Slovakia		SK	Alien	
155249	Slovakia		SK	Alien	
155250	Slovakia		SK	Alien	
155251	Slovakia		SK	Alien	
155252	Slovakia		SK	Alien	
155253	Slovakia		SK	Alien	
155254	Slovakia		SK	Alien	
155255	Slovakia		SK	Alien	
155256	Slovakia		SK	Alien	
155257	Slovakia		SK	Alien	
155258	Slovakia		SK	Alien	
155259	Slovakia		SK	Alien	
155260	Slovakia		SK	Alien	
155261	Slovakia		SK	Alien	
155262	Slovakia		SK	Alien	
155263	Slovakia		SK	Alien	
155264	Slovakia		SK	Alien	
155265	Slovakia		SK	Alien	
155266	Slovakia		SK	Alien	
155267	Slovakia		SK	Alien	
155268	Slovakia		SK	Alien	
155269	Slovakia		SK	Alien	
155270	Slovakia		SK	Alien	
155271	Slovakia		SK	Alien	
155272	Slovakia		SK	Alien	
155273	Slovakia		SK	Alien	
155274	Slovakia		SK	Alien	
155275	Slovakia		SK	Alien	
155276	Slovakia		SK	Alien	
155277	Slovakia		SK	Alien	
155278	Slovakia		SK	Alien	
155279	Slovakia		SK	Alien	
155280	Slovakia		SK	Alien	
155281	Slovakia		SK	Alien	
155282	Slovakia		SK	Alien	
155283	Slovakia		SK	Alien	
155284	Slovakia		SK	Alien	
155285	Slovakia		SK	Alien	
155286	Slovakia		SK	Alien	
155287	Slovakia		SK	Alien	
155288	Slovakia		SK	Alien	
155289	Slovakia		SK	Alien	
155290	Slovakia		SK	Alien	
155291	Slovakia		SK	Alien	
155292	Slovakia		SK	Alien	
155293	Slovakia		SK	Alien	
155294	Slovakia		SK	Alien	
155295	Slovakia		SK	Alien	
155296	Slovakia		SK	Alien	
155297	Slovakia		SK	Alien	
155298	Slovakia		SK	Alien	
155299	Slovakia		SK	Alien	
155300	Slovakia		SK	Alien	
155301	Slovakia		SK	Alien	
155302	Slovakia		SK	Alien	
155303	Slovakia		SK	Alien	
155304	Slovakia		SK	Alien	
155305	Slovakia		SK	Alien	
155306	Slovakia		SK	Alien	
155307	Slovakia		SK	Alien	
155308	Slovakia		SK	Alien	
155309	Slovakia		SK	Alien	
155310	Slovakia		SK	Alien	
155311	Slovakia		SK	Alien	
155312	Slovakia		SK	Alien	
155313	Slovakia		SK	Alien	
155314	Slovakia		SK	Alien	
155315	Slovakia		SK	Alien	
155316	Slovakia		SK	Alien	
155317	Slovakia		SK	Alien	
155318	Slovakia		SK	Alien	
155319	Slovakia		SK	Alien	
155320	Slovakia		SK	Alien	
155321	Slovakia		SK	Alien	
155322	Slovakia		SK	Alien	
155323	Slovakia		SK	Alien	
155324	Slovakia		SK	Alien	
155325	Slovakia		SK	Alien	
155326	Slovakia		SK	Alien	
155327	Slovakia		SK	Alien	
155328	Slovakia		SK	Alien	
155329	Slovakia		SK	Alien	
155330	Slovakia		SK	Alien	
155331	Slovakia		SK	Alien	
155332	Slovakia		SK	Alien	
155333	Slovakia		SK	Alien	
155334	Slovakia		SK	Alien	
155335	Slovakia		SK	Alien	
155336	Slovakia		SK	Alien	
155337	Slovakia		SK	Alien	
155338	Slovakia		SK	Alien	
155339	Slovakia		SK	Alien	
155340	Slovakia		SK	Alien	
155341	Slovakia		SK	Alien	
155342	Slovakia		SK	Alien	
155343	Slovakia		SK	Alien	
155344	Slovakia		SK	Alien	
155345	Slovakia		SK	Alien	
155346	Slovakia		SK	Alien	
155347	Slovakia		SK	Alien	
155348	Slovakia		SK	Alien	
155349	Slovakia		SK	Alien	
155350	Slovakia		SK	Alien	
155351	Slovakia		SK	Alien	
155352	Slovakia		SK	Alien	
155353	Slovakia		SK	Alien	
155354	Slovakia		SK	Alien	
155355	Slovakia		SK	Alien	
155356	Slovakia		SK	Alien	
155357	Slovakia		SK	Alien	
155358	Slovakia		SK	Alien	
155359	Slovakia		SK	Alien	
155360	Slovakia		SK	Alien	
155361	Slovakia		SK	Alien	
155362	Slovakia		SK	Alien	
155363	Slovakia		SK	Alien	
155364	Slovakia		SK	Alien	
155365	Slovakia		SK	Alien	
155366	Slovakia		SK	Alien	
155367	Slovakia		SK	Alien	
155368	Slovakia		SK	Alien	
155369	Slovakia		SK	Alien	
155370	Slovakia		SK	Alien	
155371	Slovakia		SK	Alien	
155372	Slovakia		SK	Alien	
155373	Slovakia		SK	Alien	
155374	Slovakia		SK	Alien	
155375	Slovakia		SK	Alien	
155376	Slovakia		SK	Alien	
155377	Slovakia		SK	Alien	
155378	Slovakia		SK	Alien	
155379	Slovakia		SK	Alien	
155380	Slovakia		SK	Alien	
155381	Slovakia		SK	Alien	
155382	Slovakia		SK	Alien	
155383	Slovakia		SK	Alien	
155384	Slovakia		SK	Alien	
155385	Slovakia		SK	Alien	
155386	Slovakia		SK	Alien	
155387	Slovakia		SK	Alien	
155388	Slovakia		SK	Alien	
155389	Slovakia		SK	Alien	
155390	Slovakia		SK	Alien	
155391	Slovakia		SK	Alien	
155392	Slovakia		SK	Alien	
155393	Slovakia		SK	Alien	
155394	Slovakia		SK	Alien	
155395	Slovakia		SK	Alien	
155396	Slovakia		SK	Alien	
155397	Slovakia		SK	Alien	
155398	Slovakia		SK	Alien	
155399	Slovakia		SK	Alien	
155400	Slovakia		SK	Alien	
155401	Slovakia		SK	Alien	
155402	Slovakia		SK	Alien	
155403	Slovakia		SK	Alien	
155404	Slovakia		SK	Alien	
155405	Slovakia		SK	Alien	
155406	Slovakia		SK	Alien	
155407	Slovakia		SK	Alien	
155408	Slovakia		SK	Alien	
155409	Slovakia		SK	Alien	
155410	Slovakia		SK	Alien	
155411	Slovakia		SK	Alien	
155412	Slovakia		SK	Alien	
155413	Slovakia		SK	Alien	
155414	Slovakia		SK	Alien	
155415	Slovakia		SK	Alien	
155416	Slovakia		SK	Alien	
155417	Slovakia		SK	Alien	
155418	Slovakia		SK	Alien	
155419	Slovakia		SK	Alien	
155420	Slovakia		SK	Alien	
155421	Slovakia		SK	Alien	
155422	Slovakia		SK	Alien	
155423	Slovakia		SK	Alien	
155424	Slovakia		SK	Alien	
155425	Slovakia		SK	Alien	
155426	Slovakia		SK	Alien	
155427	Slovakia		SK	Alien	
155428	Slovakia		SK	Alien	
155429	Slovakia		SK	Alien	
155430	Slovakia		SK	Alien	
155431	Slovakia		SK	Alien	
155432	Slovakia		SK	Alien	
155433	Slovakia		SK	Alien	
155434	Slovakia		SK	Alien	
155435	Slovakia		SK	Alien	
155436	Slovakia		SK	Alien	
155437	Slovakia		SK	Alien	
155438	Slovakia		SK	Alien	
155439	Slovakia		SK	Alien	
155440	Slovakia		SK	Alien	
155441	Slovakia		SK	Alien	
155442	Slovakia		SK	Alien	
155443	Slovakia		SK	Alien	
155444	Slovakia		SK	Alien	
155445	Slovakia		SK	Alien	
155446	Slovakia		SK	Alien	
155447	Slovakia		SK	Alien	
155448	Slovakia		SK	Alien	
155449	Slovakia		SK	Alien	
155450	Slovakia		SK	Alien	
155451	Slovakia		SK	Alien	
155452	Slovakia		SK	Alien	
155453	Slovakia		SK	Alien	
155454	Slovakia		SK	Alien	
155455	Slovakia		SK	Alien	
155456	Slovakia		SK	Alien	
155457	Slovakia		SK	Alien	
155458	Slovakia		SK	Alien	
155459	Slovakia		SK	Alien	
155460	Slovakia		SK	Alien	
155461	Slovakia		SK	Alien	
155462	Slovakia		SK	Alien	
155463	Slovakia		SK	Alien	
155464	Slovakia		SK	Alien	
155465	Slovakia		SK	Alien	
155466	Slovakia		SK	Alien	
155467	Slovakia		SK	Alien	
155468	Slovakia		SK	Alien	
155469	Slovakia		SK	Alien	
155470	Slovakia		SK	Alien	
155471	Slovakia		SK	Alien	
155472	Slovakia		SK	Alien	
155473	Slovakia		SK	Alien	
155474	Slovakia		SK	Alien	
155475	Slovakia		SK	Alien	
155476	Slovakia		SK	Alien	
155477	Slovakia		SK	Alien	
155478	Slovakia		SK	Alien	
155479	Slovakia		SK	Alien	
155480	Slovakia		SK	Alien	
155481	Slovakia		SK	Alien	
155482	Slovakia		SK	Alien	
155483	Slovakia		SK	Alien	
155484	Slovakia		SK	Alien	
155485	Slovakia		SK	Alien	
155486	Slovakia		SK	Alien	
155487	Slovakia		SK	Alien	
155488	Slovakia		SK	Alien	
155489	Slovakia		SK	Alien	
155490	Slovakia		SK	Alien	
155491	Slovakia		SK	Alien	
155492	Slovakia		SK	Alien	
155493	Slovakia		SK	Alien	
155494	Slovakia		SK	Alien	
155495	Slovakia		SK	Alien	
155496	Slovakia		SK	Alien	
155497	Slovakia		SK	Alien	
155498	Slovakia		SK	Alien	
155499	Slovakia		SK	Alien	
155500	Slovakia		SK	Alien	
155501	Slovakia		SK	Alien	
155502	Slovakia		SK	Alien	
155503	Slovakia		SK	Alien	
155504	Slovakia		SK	Alien	
155505	Slovakia		SK	Alien	
155506	Slovakia		SK	Alien	
155507	Slovakia		SK	Alien	
155508	Slovakia		SK	Alien	
155509	Slovakia		SK	Alien	
155510	Slovakia		SK	Alien	
155511	Slovakia		SK	Alien	
155512	Slovakia		SK	Alien	
155513	Slovakia		SK	Alien	
155514	Slovakia		SK	Alien	
155515	Slovakia		SK	Alien	
155516	Slovakia		SK	Alien	
155517	Slovakia		SK	Alien	
155518	Slovakia		SK	Alien	
155519	Slovakia		SK	Alien	
155520	Slovakia		SK	Alien	
155521	Slovakia		SK	Alien	
155522	Slovakia		SK	Alien	
155523	Slovakia		SK	Alien	
155524	Slovakia		SK	Alien	
155525	Slovakia		SK	Alien	
155526	Slovakia		SK	Alien	
155527	Slovakia		SK	Alien	
155528	Slovakia		SK	Alien	
155529	Slovakia		SK	Alien	
155530	Slovakia		SK	Alien	
155531	Slovakia		SK	Alien	
155532	Slovakia		SK	Alien	
155533	Slovakia		SK	Alien	
155534	Slovakia		SK	Alien	
155535	Slovakia		SK	Alien	
155536	Slovakia		SK	Alien	
155537	Slovakia		SK	Alien	
155538	Slovakia		SK	Alien	
155539	Slovakia		SK	Alien	
155540	Slovakia		SK	Alien	
155541	Slovakia		SK	Alien	
155542	Slovakia		SK	Alien	
155543	Slovakia		SK	Alien	
155544	Slovakia		SK	Alien	
155545	Slovakia		SK	Alien	
155546	Slovakia		SK	Alien	
155547	Slovakia		SK	Alien	
155548	Slovakia		SK	Alien	
155549	Slovakia		SK	Alien	
155550	Slovakia		SK	Alien	
155551	Slovakia		SK	Alien	
155552	Slovakia		SK	Alien	
155553	Slovakia		SK	Alien	
155554	Slovakia		SK	Alien	
155555	Slovakia		SK	Alien	
155556	Slovakia		SK	Alien	
155557	Slovakia		SK	Alien	
155558	Slovakia		SK	Alien	
155559	Slovakia		SK	Alien	
155560	Slovakia		SK	Alien	
155561	Slovakia		SK	Alien	
155562	Slovakia		SK	Alien	
155563	Slovakia		SK	Alien	
155564	Slovakia		SK	Alien	
155565	Slovakia		SK	Alien	
155566	Slovakia		SK	Alien	
155567	Slovakia		SK	Alien	
155568	Slovakia		SK	Alien	
155569	Slovakia		SK	Alien	
155570	Slovakia		SK	Alien	
155571	Slovakia		SK	Alien	
155572	Slovakia		SK	Alien	
155573	Slovakia		SK	Alien	
155574	Slovakia		SK	Alien	
155575	Slovakia		SK	Alien	
155576	Slovakia		SK	Alien	
155577	Slovakia		SK	Alien	
155578	Slovakia		SK	Alien	
155579	Slovakia		SK	Alien	
155580	Slovakia		SK	Alien	
155581	Slovakia		SK	Alien	
155582	Slovakia		SK	Alien	
155583	Slovakia		SK	Alien	
155584	Slovakia		SK	Alien	
155585	Slovakia		SK	Alien	
155586	Slovakia		SK	Alien	
155587	Slovakia		SK	Alien	
155588	Slovakia		SK	Alien	
155589	Slovakia		SK	Alien	
155590	Slovakia		SK	Alien	
155591	Slovakia		SK	Alien	
155592	Slovakia		SK	Alien	
155593	Slovakia		SK	Alien	
155594	Slovakia		SK	Alien	
155595	Slovakia		SK	Alien	
155596	Slovakia		SK	Alien	
155597	Slovakia		SK	Alien	
155598	Slovakia		SK	Alien	
155599	Slovakia		SK	Alien	
155600	Slovakia		SK	Alien	
155601	Slovakia		SK	Alien	
155602	Slovakia		SK	Alien	
155603	Slovakia		SK	Alien	
155604	Slovakia		SK	Alien	
155605	Slovakia		SK	Alien	
155606	Slovakia		SK	Alien	
155607	Slovakia		SK	Alien	
155608	Slovakia		SK	Alien	
155609	Slovakia		SK	Alien	
155610	Slovakia		SK	Alien	
155611	Slovakia		SK	Alien	
155612	Slovakia		SK	Alien	
155613	Slovakia		SK	Alien	
155614	Slovakia		SK	Alien	
155615	Slovakia		SK	Alien	
155616	Slovakia		SK	Alien	
155617	Slovakia		SK	Alien	
155618	Slovakia		SK	Alien	
155619	Slovakia		SK	Alien	
155620	Slovakia		SK	Alien	
155621	Slovakia		SK	Alien	
155622	Slovakia		SK	Alien	
155623	Slovakia		SK	Alien	
155624	Slovakia		SK	Alien	
155625	Slovakia		SK	Alien	
155626	Slovakia		SK	Alien	
155627	Slovakia		SK	Alien	
155628	Slovakia		SK	Alien	
155629	Slovakia		SK	Alien	
155630	Slovakia		SK	Alien	
155631	Slovakia		SK	Alien	
155632	Slovakia		SK	Alien	
155633	Slovakia		SK	Alien	
155634	Slovakia		SK	Alien	
155635	Slovakia		SK	Alien	
155636	Slovakia		SK	Alien	
155637	Slovakia		SK	Alien	
155638	Slovakia		SK	Alien	
155639	Slovakia		SK	Alien	
155640	Slovakia		SK	Alien	
155641	Slovakia		SK	Alien	
155642	Slovakia		SK	Alien	
155643	Slovakia		SK	Alien	
155644	Slovakia		SK	Alien	
155645	Slovakia		SK	Alien	
155646	Slovakia		SK	Alien	
155647	Slovakia		SK	Alien	
155648	Slovakia		SK	Alien	
155649	Slovakia		SK	Alien	
155650	Slovakia		SK	Alien	
155651	Slovakia		SK	Alien	
155652	Slovakia		SK	Alien	
155653	Slovakia		SK	Alien	
155654	Slovakia		SK	Alien	
155655	Slovakia		SK	Alien	
155656	Slovakia		SK	Alien	
155657	Slovakia		SK	Alien	
155658	Slovakia		SK	Alien	
155659	Slovakia		SK	Alien	
155660	Slovakia		SK	Alien	
155661	Slovakia		SK	Alien	
155662	Slovakia		SK	Alien	
155663	Slovakia		SK	Alien	
155664	Slovakia		SK	Alien	
155665	Slovakia		SK	Alien	
155666	Slovakia		SK	Alien	
155667	Slovakia		SK	Alien	
155668	Slovakia		SK	Alien	
155669	Slovakia		SK	Alien	
155670	Slovakia		SK	Alien	
155671	Slovakia		SK	Alien	
155672	Slovakia		SK	Alien	
155673	Slovakia		SK	Alien	
155674	Slovakia		SK	Alien	
155675	Slovakia		SK	Alien	
155676	Slovakia		SK	Alien	
155677	Slovakia		SK	Alien	
155678	Slovakia		SK	Alien	
155679	Slovakia		SK	Alien	
155680	Slovakia		SK	Alien	
155681	Slovakia		SK	Alien	
155682	Slovakia		SK	Alien	
155683	Slovakia		SK	Alien	
155684	Slovakia		SK	Alien	
155685	Slovakia		SK	Alien	
155686	Slovakia		SK	Alien	
155687	Slovakia		SK	Alien	
155688	Slovakia		SK	Alien	
155689	Slovakia		SK	Alien	
155690	Slovakia		SK	Alien	
155691	Slovakia		SK	Alien	
155692	Slovakia		SK	Alien	
155693	Slovakia		SK	Alien	
155694	Slovakia		SK	Alien	
155695	Slovakia		SK	Alien	
155696	Slovakia		SK	Alien	
155697	Slovakia		SK	Alien	
155698	Slovakia		SK	Alien	
155699	Slovakia		SK	Alien	
155700	Slovakia		SK	Alien	
155701	Slovakia		SK	Alien	
155702	Slovakia		SK	Alien	
155703	Slovakia		SK	Alien	
155704	Slovakia		SK	Alien	
155705	Slovakia		SK	Alien	
155706	Slovakia		SK	Alien	
155707	Slovakia		SK	Alien	
155708	Slovakia		SK	Alien	
155709	Slovakia		SK	Alien	
155710	Slovakia		SK	Alien	
155711	Slovakia		SK	Alien	
155712	Slovakia		SK	Alien	
155713	Slovakia		SK	Alien	
155714	Slovakia		SK	Alien	
155715	Slovakia		SK	Alien	
155716	Slovakia		SK	Alien	
155717	Slovakia		SK	Alien	
155718	Slovakia		SK	Alien	
155719	Slovakia		SK	Alien	
155720	Slovakia		SK	Alien	
155721	Slovakia		SK	Alien	
155722	Slovakia		SK	Alien	
155723	Slovakia		SK	Alien	
155724	Slovakia		SK	Alien	
155725	Slovakia		SK	Alien	
155726	Slovakia		SK	Alien	
155727	Slovakia		SK	Alien	
155728	Slovakia		SK	Alien	
155729	Slovakia		SK	Alien	
155730	Slovakia		SK	Alien	
155731	Slovakia		SK	Alien	
155732	Slovakia		SK	Alien	
155733	Slovakia		SK	Alien	
155734	Slovakia		SK	Alien	
155735	Slovakia		SK	Alien	
155736	Slovakia		SK	Alien	
155737	Slovakia		SK	Alien	
155738	Slovakia		SK	Alien	
155739	Slovakia		SK	Alien	
155740	Slovakia		SK	Alien	
155741	Slovakia		SK	Alien	
155742	Slovakia		SK	Alien	
155743	Slovakia		SK	Alien	
155744	Slovakia		SK	Alien	
155745	Slovakia		SK	Alien	
155746	Slovakia		SK	Alien	
155747	Slovakia		SK	Alien	
155748	Slovakia		SK	Alien	
155749	Slovakia		SK	Alien	
155750	Slovakia		SK	Alien	
155751	Slovakia		SK	Alien	
155752	Slovakia		SK	Alien	
155753	Slovakia		SK	Alien	
155754	Slovakia		SK	Alien	
155755	Slovakia		SK	Alien	
155756	Slovakia		SK	Alien	
155757	Slovakia		SK	Alien	
155758	Slovakia		SK	Alien	
155759	Slovakia		SK	Alien	
155760	Slovakia		SK	Alien	
155761	Slovakia		SK	Alien	
155762	Slovakia		SK	Alien	
155763	Slovakia		SK	Alien	
155764	Slovakia		SK	Alien	
155765	Slovakia		SK	Alien	
155766	Slovakia		SK	Alien	
155767	Slovakia		SK	Alien	
155768	Slovakia		SK	Alien	
155769	Slovakia		SK	Alien	
155770	Slovakia		SK	Alien	
155771	Slovakia		SK	Alien	
155772	Slovakia		SK	Alien	
155773	Slovakia		SK	Alien	
155774	Slovakia		SK	Alien	
155775	Slovakia		SK	Alien	
155776	Slovakia		SK	Alien	
155777	Slovakia		SK	Alien	
155778	Slovakia		SK	Alien	
155779	Slovakia		SK	Alien	
155780	Slovakia		SK	Alien	
155781	Slovakia		SK	Alien	
155782	Slovakia		SK	Alien	
155783	Slovakia		SK	Alien	
155784	Slovakia		SK	Alien	
155785	Slovakia		SK	Alien	
155786	Slovakia		SK	Alien	
155787	Slovakia		SK	Alien	
155788	Slovakia		SK	Alien	
155789	Slovakia		SK	Alien	
155790	Slovakia		SK	Alien	
155791	Slovakia		SK	Alien	
155792	Slovakia		SK	Alien	
155793	Slovakia		SK	Alien	
155794	Slovakia		SK	Alien	
155795	Slovakia		SK	Alien	
155796	Slovakia		SK	Alien	
155797	Slovakia		SK	Alien	
155798	Slovakia		SK	Alien	
155799	Slovakia		SK	Alien	
155800	Slovakia		SK	Alien	
155801	Slovakia		SK	Alien	
155802	Slovakia		SK	Alien	
155803	Slovakia		SK	Alien	
155804	Slovakia		SK	Alien	
155805	Slovakia		SK	Alien	
155806	Slovakia		SK	Alien	
155807	Slovakia		SK	Alien	
155808	Slovakia		SK	Alien	
155809	Slovakia		SK	Alien	
155810	Slovakia		SK	Alien	
155811	Slovakia		SK	Alien	
155812	Slovakia		SK	Alien	
155813	Slovakia		SK	Alien	
155814	Slovakia		SK	Alien	
155815	Slovakia		SK	Alien	
155816	Slovakia		SK	Alien	
155817	Slovakia		SK	Alien	
155818	Slovakia		SK	Alien	
