id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
121171	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121172	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121173	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121174	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121175	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121176	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121177	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121178	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121179	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121180	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121181	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121182	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121183	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121184	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121185	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121186	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121187	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121188	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121189	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121190	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121191	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121192	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121193	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121194	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121195	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121196	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121197	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121198	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121199	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121200	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121201	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121202	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121203	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121204	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121205	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121206	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121207	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121208	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121209	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121210	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121211	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121212	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121213	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121214	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121215	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121216	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121217	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121218	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121219	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121220	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121221	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121222	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121223	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121224	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121225	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121226	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121227	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121228	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121229	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121230	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121231	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121232	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121233	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121234	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121235	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121236	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121237	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121238	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121239	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121240	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121241	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121242	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121243	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121244	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121245	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121246	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121247	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121248	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121249	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121250	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121251	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121252	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121253	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121254	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121255	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121256	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121257	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121258	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121259	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121260	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121261	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121262	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121263	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121264	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121265	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121266	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121267	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121268	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121269	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121270	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121271	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121272	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121273	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121274	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121275	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121276	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121277	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121278	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121279	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121280	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121281	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121282	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121283	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121284	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121285	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121286	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121287	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121288	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
121289	Ralik	Kwajalein Atoll	MH	Present	Alien	2022
