id	isInvasive
45251	Null
45252	Null
45253	Null
45254	Null
45255	Null
45256	Invasive
45257	Null
45258	Null
45259	Null
45260	Null
45261	Null
45262	Invasive
45263	Null
45264	Null
45265	Null
45266	Null
45267	Null
45268	Null
45269	Null
45270	Null
45271	Null
45272	Null
45273	Null
45274	Null
45275	Null
45276	Null
45277	Null
45278	Null
45279	Null
45280	Invasive
45281	Null
45282	Null
45283	Null
45284	Null
45285	Null
45286	Null
45287	Null
45288	Invasive
45289	Null
45290	Null
45291	Null
45292	Null
45293	Null
45294	Null
45295	Null
45296	Invasive
45297	Null
45298	Null
45299	Invasive
45300	Null
45301	Null
45302	Null
45303	Null
45304	Null
45305	Null
45306	Null
45307	Null
45308	Null
45309	Null
45310	Null
45311	Null
45312	Null
45313	Null
45314	Null
45315	Null
45316	Null
45317	Null
45318	Null
45319	Null
45320	Null
45321	Null
45322	Null
45323	Null
45324	Invasive
45325	Invasive
45326	Null
45327	Null
45328	Null
45329	Invasive
45330	Null
45331	Null
45332	Null
45333	Null
45334	Null
45335	Null
45336	Null
45337	Null
45338	Null
45339	Null
45340	Null
45341	Null
45342	Null
45343	Null
45344	Invasive
45345	Null
45346	Null
45347	Null
45348	Null
45349	Null
45350	Null
45351	Null
45352	Null
45353	Null
45354	Null
45355	Null
45356	Null
45357	Null
45358	Null
45359	Null
45360	Null
45361	Null
45362	Null
45363	Null
45364	Null
45365	Null
45366	Null
45367	Null
45368	Null
45369	Null
45370	Null
45371	Null
45372	Null
45373	Null
45374	Null
45375	Null
45376	Null
45377	Null
45378	Null
45379	Null
45380	Null
45381	Null
45382	Null
45383	Null
45384	Null
45385	Null
45386	Null
45387	Invasive
45388	Invasive
45389	Invasive
45390	Null
45391	Null
45392	Null
45393	Invasive
45394	Invasive
45395	Invasive
45396	Null
45397	Null
45398	Invasive
45399	Null
45400	Null
45401	Null
45402	Null
45403	Null
45404	Null
45405	Null
45406	Invasive
45407	Null
45408	Null
45409	Null
45410	Null
45411	Null
45412	Null
45413	Null
45414	Null
45415	Null
45416	Invasive
45417	Invasive
45418	Invasive
45419	Null
45420	Invasive
45421	Invasive
45422	Null
45423	Null
45424	Null
45425	Invasive
45426	Invasive
45427	Null
45428	Null
45429	Null
45430	Invasive
45431	Null
45432	Null
45433	Null
45434	Null
45435	Null
45436	Null
45437	Null
45438	Invasive
45439	Invasive
45440	Null
45441	Null
45442	Null
45443	Invasive
45444	Invasive
45445	Invasive
45446	Invasive
45447	Invasive
45448	Invasive
45449	Null
45450	Null
45451	Invasive
45452	Invasive
45453	Null
45454	Null
45455	Null
45456	Null
45457	Null
45458	Invasive
45459	Null
45460	Null
45461	Null
45462	Null
45463	Null
45464	Null
45465	Null
45466	Invasive
45467	Null
45468	Null
45469	Null
45470	Invasive
45471	Null
45472	Null
45473	Null
45474	Null
45475	Null
45476	Null
45477	Null
45478	Null
45479	Null
45480	Null
45481	Invasive
45482	Invasive
45483	Invasive
45484	Invasive
45485	Null
45486	Null
45487	Null
45488	Null
45489	Null
45490	Null
45491	Null
45492	Null
45493	Null
45494	Invasive
45495	Null
45496	Invasive
45497	Null
45498	Null
45499	Null
45500	Null
45501	Null
45502	Null
45503	Null
45504	Null
45505	Null
45506	Null
45507	Null
45508	Invasive
45509	Null
45510	Null
45511	Null
45512	Null
45513	Invasive
45514	Null
45515	Null
45516	Null
45517	Null
45518	Null
45519	Null
45520	Null
45521	Invasive
45522	Null
45523	Null
45524	Null
45525	Null
45526	Null
45527	Null
45528	Null
45529	Null
45530	Null
45531	Null
45532	Null
45533	Null
45534	Null
45535	Null
45536	Null
45537	Null
45538	Null
45539	Null
45540	Null
45541	Null
45542	Null
45543	Null
45544	Null
45545	Null
45546	Null
45547	Null
45548	Null
45549	Null
45550	Null
45551	Null
45552	Null
45553	Null
45554	Invasive
45555	Null
45556	Null
45557	Null
45558	Null
45559	Null
45560	Null
45561	Null
45562	Null
45563	Null
45564	Null
45565	Null
45566	Null
45567	Null
45568	Null
45569	Null
45570	Null
45571	Null
45572	Null
45573	Null
45574	Invasive
45575	Null
45576	Null
45577	Invasive
45578	Null
45579	Null
45580	Null
45581	Null
45582	Null
45583	Null
45584	Null
45585	Null
45586	Null
45587	Null
45588	Null
45589	Null
45590	Null
45591	Invasive
45592	Null
45593	Null
45594	Null
45595	Null
45596	Null
45597	Invasive
45598	Null
45599	Null
45600	Null
45601	Null
45602	Null
45603	Null
45604	Null
45605	Invasive
45606	Null
45607	Null
45608	Null
45609	Null
45610	Invasive
45611	Null
45612	Invasive
45613	Invasive
45614	Invasive
45615	Null
45616	Null
45617	Null
45618	Null
45619	Null
45620	Null
45621	Invasive
45622	Null
45623	Invasive
45624	Null
45625	Null
45626	Null
45627	Null
45628	Null
45629	Null
45630	Null
45631	Null
45632	Null
45633	Null
45634	Null
45635	Null
45636	Null
45637	Null
45638	Null
45639	Null
45640	Null
45641	Null
45642	Null
45643	Null
45644	Null
45645	Null
45646	Null
45647	Null
45648	Null
45649	Null
45650	Null
45651	Null
45652	Null
