id	isInvasive
43852	Null
43853	Null
43854	Null
43855	Null
43856	Null
43857	Null
43858	Null
43859	Null
43860	Null
43861	Null
43862	Null
43863	Null
43864	Null
43865	Invasive
43866	Null
43867	Invasive
43868	Null
43869	Null
43870	Null
43871	Null
43872	Invasive
43873	Invasive
43874	Null
43875	Invasive
43876	Null
43877	Null
43878	Invasive
43879	Null
43880	Null
43881	Null
43882	Null
43883	Invasive
43884	Null
43885	Null
43886	Invasive
43887	Null
43888	Null
43889	Invasive
43890	Null
43891	Null
43892	Null
43893	Null
43894	Null
43895	Null
43896	Null
43897	Invasive
43898	Null
43899	Null
43900	Null
43901	Null
43902	Null
43903	Null
43904	Null
43905	Null
43906	Null
43907	Null
43908	Null
43909	Null
43910	Null
43911	Null
43912	Invasive
43913	Null
43914	Invasive
43915	Null
43916	Null
43917	Null
43918	Null
43919	Null
43920	Null
43921	Null
43922	Null
43923	Null
43924	Invasive
43925	Null
43926	Null
43927	Null
43928	Null
43929	Null
43930	Null
43931	Null
43932	Null
43933	Null
43934	Null
43935	Invasive
43936	Invasive
43937	Null
43938	Null
43939	Null
43940	Null
43941	Null
43942	Null
43943	Null
43944	Invasive
43945	Null
43946	Null
43947	Null
43948	Invasive
43949	Invasive
43950	Null
43951	Invasive
43952	Invasive
43953	Null
43954	Null
43955	Null
43956	Null
43957	Null
43958	Null
43959	Null
43960	Null
43961	Null
43962	Null
43963	Null
43964	Null
43965	Null
43966	Null
43967	Invasive
43968	Null
43969	Null
43970	Null
43971	Null
43972	Null
43973	Null
43974	Null
43975	Null
43976	Null
43977	Null
43978	Null
43979	Null
43980	Null
43981	Null
43982	Null
43983	Null
43984	Null
43985	Null
43986	Null
43987	Invasive
43988	Null
43989	Null
43990	Null
43991	Null
43992	Null
43993	Null
43994	Null
43995	Null
43996	Null
43997	Invasive
43998	Invasive
43999	Null
44000	Null
44001	Null
44002	Null
44003	Null
44004	Null
44005	Null
44006	Null
44007	Invasive
44008	Null
44009	Null
44010	Null
44011	Null
44012	Null
44013	Null
44014	Null
44015	Invasive
44016	Null
44017	Null
44018	Null
44019	Null
44020	Null
44021	Null
44022	Null
44023	Invasive
44024	Null
44025	Null
44026	Null
44027	Null
44028	Invasive
44029	Null
44030	Null
44031	Invasive
44032	Null
44033	Null
44034	Invasive
44035	Null
44036	Null
44037	Null
44038	Null
44039	Null
44040	Null
44041	Null
44042	Null
44043	Null
44044	Null
44045	Null
44046	Null
44047	Null
44048	Null
44049	Null
44050	Null
44051	Null
44052	Null
44053	Null
44054	Null
44055	Null
44056	Null
44057	Null
44058	Null
44059	Null
44060	Null
44061	Null
44062	Null
44063	Null
44064	Invasive
44065	Invasive
44066	Null
44067	Null
44068	Null
44069	Null
44070	Null
44071	Null
44072	Null
44073	Null
44074	Null
44075	Null
44076	Null
44077	Invasive
44078	Null
44079	Null
44080	Null
44081	Null
44082	Null
44083	Null
44084	Null
44085	Null
44086	Null
44087	Null
44088	Null
44089	Invasive
44090	Null
44091	Null
44092	Null
44093	Null
44094	Null
44095	Null
44096	Null
44097	Invasive
44098	Null
44099	Null
44100	Null
44101	Null
44102	Null
44103	Null
44104	Null
44105	Null
44106	Null
44107	Null
44108	Null
44109	Null
44110	Null
44111	Null
44112	Null
44113	Null
44114	Null
44115	Null
44116	Null
44117	Null
44118	Null
44119	Null
44120	Null
44121	Null
44122	Invasive
44123	Null
44124	Null
44125	Null
44126	Null
44127	Null
44128	Null
44129	Invasive
44130	Invasive
44131	Invasive
44132	Null
44133	Null
44134	Null
44135	Invasive
44136	Invasive
44137	Null
44138	Null
44139	Null
44140	Invasive
44141	Null
44142	Null
44143	Invasive
44144	Null
44145	Null
44146	Invasive
44147	Null
44148	Null
44149	Null
44150	Null
44151	Null
44152	Null
44153	Null
44154	Null
44155	Null
44156	Null
44157	Null
44158	Invasive
44159	Invasive
44160	Invasive
44161	Null
44162	Invasive
44163	Null
44164	Null
44165	Invasive
44166	Null
44167	Null
44168	Null
44169	Null
44170	Null
44171	Null
44172	Invasive
44173	Invasive
44174	Null
44175	Null
44176	Null
44177	Null
44178	Null
44179	Null
44180	Invasive
44181	Null
44182	Null
44183	Null
44184	Null
44185	Null
44186	Null
44187	Null
44188	Null
44189	Null
44190	Null
44191	Null
44192	Null
44193	Null
44194	Invasive
44195	Invasive
44196	Null
44197	Null
44198	Null
44199	Null
44200	Null
44201	Null
44202	Null
44203	Null
44204	Null
44205	Invasive
44206	Invasive
44207	Invasive
44208	Invasive
44209	Invasive
44210	Null
44211	Null
44212	Invasive
44213	Invasive
44214	Null
44215	Null
44216	Null
44217	Null
44218	Null
44219	Null
44220	Null
44221	Invasive
44222	Invasive
44223	Null
44224	Null
44225	Null
44226	Null
44227	Null
44228	Null
44229	Null
44230	Invasive
44231	Null
44232	Null
44233	Null
44234	Null
44235	Null
44236	Null
44237	Null
44238	Invasive
44239	Null
44240	Null
44241	Null
44242	Null
44243	Null
44244	Null
44245	Null
44246	Invasive
44247	Invasive
44248	Null
44249	Invasive
44250	Invasive
44251	Null
44252	Invasive
44253	Invasive
44254	Invasive
44255	Invasive
44256	Invasive
44257	Null
44258	Null
44259	Null
44260	Null
44261	Invasive
44262	Null
44263	Null
44264	Null
44265	Null
44266	Invasive
44267	Null
44268	Null
44269	Invasive
44270	Null
44271	Null
44272	Null
44273	Null
44274	Null
44275	Null
44276	Null
44277	Null
44278	Null
44279	Null
44280	Null
44281	Null
44282	Null
44283	Null
44284	Null
44285	Null
44286	Invasive
44287	Invasive
44288	Null
44289	Null
44290	Null
44291	Null
44292	Invasive
44293	Null
44294	Null
44295	Null
44296	Invasive
44297	Null
44298	Null
44299	Null
44300	Null
44301	Null
44302	Null
44303	Null
44304	Null
44305	Null
44306	Null
44307	Null
44308	Null
44309	Null
44310	Null
44311	Null
44312	Null
44313	Null
44314	Null
44315	Null
44316	Null
44317	Null
44318	Null
44319	Null
44320	Null
44321	Null
44322	Null
44323	Null
44324	Null
44325	Null
44326	Null
44327	Null
44328	Null
44329	Null
44330	Null
44331	Null
44332	Null
44333	Null
44334	Null
44335	Null
44336	Null
44337	Null
44338	Null
44339	Null
44340	Null
44341	Null
44342	Null
44343	Null
44344	Null
44345	Null
44346	Null
44347	Null
44348	Null
44349	Invasive
44350	Null
44351	Null
44352	Null
44353	Null
44354	Null
44355	Null
44356	Null
44357	Null
44358	Null
44359	Null
44360	Null
44361	Null
44362	Null
44363	Null
44364	Invasive
44365	Null
44366	Null
44367	Invasive
44368	Null
44369	Null
44370	Null
44371	Null
44372	Null
44373	Null
44374	Null
44375	Null
44376	Null
44377	Null
44378	Null
44379	Null
44380	Null
44381	Null
44382	Invasive
44383	Null
44384	Null
44385	Null
44386	Null
44387	Null
44388	Null
44389	Null
44390	Null
44391	Null
44392	Invasive
44393	Null
44394	Null
44395	Null
44396	Null
44397	Null
44398	Null
44399	Null
44400	Null
44401	Null
44402	Null
44403	Null
44404	Null
44405	Null
44406	Null
44407	Null
44408	Null
44409	Null
44410	Null
44411	Null
44412	Null
44413	Null
44414	Null
44415	Invasive
44416	Null
44417	Null
44418	Invasive
44419	Invasive
44420	Null
44421	Null
44422	Null
44423	Null
44424	Null
44425	Invasive
44426	Null
44427	Invasive
44428	Null
44429	Null
44430	Null
44431	Null
44432	Null
44433	Null
44434	Invasive
44435	Null
44436	Null
44437	Null
44438	Null
44439	Null
44440	Null
44441	Null
44442	Null
44443	Null
44444	Null
44445	Null
44446	Null
44447	Null
44448	Null
44449	Invasive
44450	Null
44451	Null
44452	Null
44453	Null
44454	Null
44455	Null
44456	Null
44457	Null
44458	Null
44459	Null
44460	Null
44461	Null
44462	Null
44463	Null
44464	Null
44465	Null
