id	isInvasive
29152	Null
29153	Null
29154	Null
29155	Null
29156	Null
29157	Null
29158	Null
29159	Null
29160	Null
29161	Null
29162	Null
29163	Null
29164	Null
29165	Null
29166	Null
29167	Null
29168	Null
29169	Null
29170	Null
29171	Null
29172	Null
29173	Null
29174	Null
29175	Null
29176	Null
29177	Null
29178	Null
29179	Null
29180	Null
29181	Null
29182	Null
29183	Null
29184	Null
29185	Null
29186	Null
29187	Null
29188	Null
29189	Null
29190	Null
29191	Null
29192	Null
29193	Null
29194	Null
29195	Null
29196	Null
29197	Yes
29198	Null
29199	Null
29200	Null
29201	Null
29202	Null
29203	Null
29204	Null
29205	Null
29206	Null
29207	Null
29208	Null
29209	Null
29210	Null
29211	Null
29212	Null
29213	Null
29214	Null
29215	Null
29216	Null
29217	Null
29218	Null
29219	Null
29220	Null
29221	Null
29222	Null
29223	Null
29224	Null
29225	Null
29226	Null
29227	Null
29228	Null
29229	Null
29230	Null
29231	Null
29232	Null
29233	Null
29234	Null
29235	Null
29236	Null
29237	Null
29238	Null
29239	Null
29240	Null
29241	Null
29242	Null
29243	Null
29244	Null
29245	Null
29246	Null
29247	Null
29248	Null
29249	Null
29250	Null
29251	Null
29252	Null
29253	Null
29254	Null
29255	Null
29256	Null
29257	Null
29258	Null
29259	Null
29260	Null
29261	Null
29262	Null
29263	Null
29264	Null
29265	Yes
29266	Null
29267	Null
29268	Null
29269	Null
29270	Null
29271	Null
29272	Null
29273	Null
29274	Null
29275	Null
29276	Null
29277	Null
29278	Null
29279	Null
29280	Null
29281	Null
29282	Null
29283	Null
29284	Null
29285	Null
29286	Null
29287	Null
29288	Null
29289	Null
29290	Null
29291	Null
29292	Null
29293	Null
29294	Null
29295	Null
29296	Null
29297	Null
29298	Null
29299	Null
29300	Null
29301	Null
29302	Null
29303	Null
29304	Null
29305	Null
29306	Null
29307	Null
29308	Null
29309	Null
29310	Null
29311	Yes
29312	Null
29313	Null
29314	Null
29315	Null
29316	Null
29317	Null
29318	Null
29319	Null
29320	Null
29321	Null
29322	Null
29323	Null
29324	Null
29325	Null
29326	Yes
29327	Null
29328	Null
29329	
29330	Null
29331	Null
29332	Null
29333	Null
29334	Null
29335	Null
29336	Null
29337	Null
29338	Null
29339	Null
29340	Null
29341	Null
29342	Null
29343	Null
29344	Null
29345	Null
29346	Null
29347	Null
29348	Null
29349	Null
29350	Null
29351	Null
29352	Null
29353	Null
29354	Null
29355	Null
29356	Null
29357	Null
29358	Null
29359	Null
29360	Null
29361	Null
29362	Null
29363	Null
29364	Null
29365	Null
29366	Null
29367	Null
29368	Null
29369	Null
29370	Null
29371	Null
29372	Null
29373	Null
29374	Null
29375	Null
29376	Null
29377	Null
29378	Null
29379	Null
29380	Null
29381	Null
29382	Null
29383	Null
29384	Null
29385	Null
29386	Null
29387	Null
29388	Null
29389	Null
29390	Null
29391	Null
29392	Null
29393	Null
29394	Null
29395	Null
29396	Null
29397	Null
29398	Null
29399	Null
29400	Null
29401	Null
29402	Null
29403	Null
29404	Null
29405	Null
29406	Null
29407	Null
29408	Null
29409	Null
29410	Null
29411	Null
29412	Null
29413	Null
29414	Null
29415	Null
29416	Null
29417	Null
29418	Null
29419	Null
29420	Null
29421	Null
29422	Null
29423	Null
29424	Null
29425	Null
29426	Null
29427	Null
29428	Null
29429	Null
29430	Null
29431	Null
29432	Null
29433	Null
29434	Null
29435	Null
29436	Null
29437	Null
29438	Null
29439	Null
29440	Null
29441	Null
29442	Null
29443	Null
29444	Null
29445	Null
29446	Null
29447	Null
29448	Null
29449	Null
29450	Null
29451	Null
29452	Null
29453	Null
29454	Null
29455	Null
29456	Null
29457	Null
29458	Null
29459	Null
29460	Null
29461	Null
29462	Null
29463	Null
29464	Null
29465	Null
29466	Null
29467	Null
29468	Null
29469	Null
29470	Null
29471	Null
29472	Null
29473	Null
29474	Null
29475	Null
29476	Null
29477	Yes
29478	Null
29479	Null
29480	Null
29481	Null
29482	Null
29483	Null
29484	Null
29485	Null
29486	Null
29487	Yes
29488	Null
29489	Null
29490	Null
29491	Null
29492	Null
29493	Null
29494	Null
29495	Null
29496	Null
29497	Yes
29498	Null
29499	Null
29500	Null
29501	Null
29502	Null
29503	Null
29504	Null
29505	Null
29506	Null
29507	Null
29508	Null
29509	Null
29510	Null
29511	Null
29512	Null
29513	Null
29514	Null
29515	Null
29516	Null
29517	Null
29518	Null
29519	Null
29520	Null
29521	Null
29522	Null
29523	Null
29524	Null
29525	Null
29526	Null
29527	Null
29528	Null
29529	Null
29530	Null
29531	Null
29532	Null
29533	Null
29534	Null
29535	Null
29536	Null
29537	Null
29538	Null
29539	Null
29540	Null
29541	Null
29542	Null
29543	Null
29544	Null
29545	Null
29546	Null
29547	Null
29548	Null
29549	Null
29550	Null
29551	Null
29552	Null
29553	Null
29554	Null
29555	Null
29556	Null
29557	Yes
29558	Null
29559	Null
29560	Null
29561	Null
29562	Null
29563	Null
29564	Null
29565	Null
29566	Null
29567	Null
29568	Null
29569	Null
29570	Null
29571	Null
29572	Null
29573	Null
29574	Null
29575	Null
29576	Null
29577	Null
29578	Null
29579	Null
29580	Null
29581	Null
29582	Null
29583	Null
29584	Null
29585	Null
29586	Null
29587	Null
29588	Null
29589	Null
29590	Null
29591	Yes
29592	Null
29593	Null
29594	Null
29595	Null
29596	Null
29597	Null
29598	Null
29599	Null
29600	Null
29601	Null
29602	Null
29603	Null
29604	Null
29605	Null
29606	Null
29607	Null
29608	Null
29609	Null
29610	Null
29611	Null
29612	Null
29613	Null
29614	Null
29615	Null
29616	Null
29617	Null
29618	Null
29619	Null
29620	Null
29621	Null
29622	Null
29623	Null
29624	Null
29625	Null
29626	Null
29627	Null
29628	Null
29629	Null
29630	Null
29631	Null
29632	Null
29633	Null
29634	Null
29635	Null
29636	Null
29637	Null
29638	Null
29639	Null
29640	Null
29641	Null
29642	Null
29643	Null
29644	Null
29645	Null
29646	Null
29647	Null
29648	Null
29649	Null
29650	Null
29651	Null
29652	Null
29653	Null
29654	Null
29655	Null
29656	Null
29657	Null
29658	Null
29659	Null
29660	Null
29661	Null
29662	Null
29663	Null
29664	Null
29665	Null
29666	Null
29667	Null
29668	Null
29669	Null
29670	Null
29671	Null
29672	Null
29673	Null
29674	Null
29675	Null
29676	Null
29677	Null
29678	Null
29679	Null
29680	Null
29681	Null
29682	Null
29683	Null
29684	Null
29685	Null
29686	Null
29687	Null
29688	Null
29689	Null
29690	Yes
29691	Yes
29692	Null
29693	Null
29694	Null
29695	Null
29696	Null
29697	Null
29698	Null
29699	Null
29700	Null
29701	Null
29702	Null
29703	Null
29704	Null
29705	Null
29706	Null
29707	Null
29708	Null
29709	Null
29710	Null
29711	Yes
29712	Null
29713	Null
29714	Null
29715	Null
29716	Null
29717	Null
29718	Null
29719	Null
29720	Null
29721	Null
29722	Null
29723	Null
29724	Null
29725	Yes
29726	Null
29727	Yes
29728	Null
29729	Null
29730	Null
29731	Null
29732	Null
29733	Null
29734	Null
29735	Null
29736	Null
29737	Null
29738	Null
29739	Null
29740	Null
29741	Null
29742	Null
29743	Null
29744	Null
29745	Null
29746	Yes
29747	Null
29748	Null
29749	Null
29750	Null
29751	Null
29752	Null
29753	Null
29754	Null
29755	Null
29756	Null
29757	Null
29758	Null
29759	Null
29760	Null
29761	Null
29762	Null
29763	Null
29764	Null
29765	Yes
29766	Null
29767	Null
29768	Null
29769	Null
29770	Null
29771	Null
29772	Null
29773	Null
29774	Null
29775	Null
29776	Null
29777	Null
29778	Null
29779	Null
29780	Null
29781	Null
29782	Null
29783	Null
29784	Null
29785	Null
29786	Null
29787	Null
29788	Null
29789	Null
29790	Null
29791	Null
29792	Null
29793	Null
29794	Yes
29795	Null
29796	Null
29797	Null
29798	Null
29799	Null
29800	Null
29801	Null
29802	Null
29803	Null
29804	Null
29805	Null
29806	Null
29807	Null
29808	Null
29809	Null
29810	Yes
29811	Null
29812	Null
29813	Null
29814	Null
29815	Null
29816	Null
29817	Null
29818	Null
29819	Null
29820	Null
29821	Null
29822	Null
29823	Null
29824	Null
29825	Null
29826	Null
29827	Null
29828	Null
29829	Null
29830	Null
29831	Null
29832	Null
29833	Null
29834	Null
29835	Null
29836	Null
29837	Null
29838	Null
29839	Null
29840	Null
29841	Null
29842	Null
29843	Null
29844	Null
29845	Null
29846	Null
29847	Null
29848	Null
29849	Null
29850	Null
29851	Null
29852	Null
29853	Null
29854	Null
29855	Null
29856	Null
29857	Null
29858	Null
29859	Null
29860	Yes
29861	Null
29862	Null
29863	Null
29864	Null
29865	Null
29866	Null
29867	Null
29868	Null
29869	Null
29870	Null
29871	Null
29872	Null
29873	Null
29874	Null
29875	Null
29876	Null
29877	Null
29878	Null
29879	Null
29880	Null
29881	Null
29882	Null
29883	Null
29884	Null
29885	Null
29886	Null
29887	Null
29888	Null
29889	Yes
29890	Yes
29891	Null
29892	Null
29893	Null
29894	Null
29895	Null
29896	Null
29897	Null
29898	Null
29899	Null
29900	Yes
29901	Null
29902	Null
29903	Null
29904	Null
29905	Null
29906	Null
29907	Null
29908	Null
29909	Null
29910	Null
29911	Yes
29912	Null
29913	Null
29914	Null
29915	Null
29916	Null
29917	Null
29918	Null
29919	Null
29920	Null
29921	Null
29922	Null
29923	Null
29924	Null
29925	Null
29926	Null
29927	Null
29928	Null
29929	Null
29930	Null
29931	Null
29932	Null
29933	Null
29934	Null
29935	Null
29936	Null
29937	Null
29938	Null
29939	Null
29940	Null
29941	Null
29942	Null
29943	Null
29944	Null
29945	Yes
29946	Null
29947	Null
29948	Null
29949	Null
29950	Null
29951	Null
29952	Null
29953	Null
29954	Null
29955	Null
29956	Null
29957	Null
29958	Null
29959	Null
29960	Null
29961	Null
29962	Null
29963	Null
29964	Yes
29965	Null
29966	Null
29967	Null
29968	Null
29969	Null
29970	Null
29971	Null
29972	Null
29973	Null
29974	Null
29975	Null
29976	Null
29977	Null
29978	Null
29979	Null
29980	Null
29981	Null
29982	Null
29983	Null
29984	Null
29985	Null
29986	Null
29987	Null
29988	Null
29989	Null
29990	Null
29991	Null
29992	Null
29993	Null
29994	Yes
29995	Null
29996	Null
29997	Null
29998	Null
29999	Null
30000	Null
30001	Yes
30002	Null
30003	Null
30004	Null
30005	Null
30006	Null
30007	Null
30008	Null
30009	Null
30010	Null
30011	Null
30012	Null
30013	Null
30014	Null
30015	Null
30016	Null
30017	Null
30018	Null
30019	Null
30020	Null
30021	Null
30022	Null
30023	Null
30024	Null
30025	Null
30026	Null
30027	Null
30028	Null
30029	Null
30030	Null
30031	Null
30032	Null
30033	Null
30034	Null
30035	Null
30036	Null
30037	Null
30038	Null
30039	Null
30040	Null
30041	Null
30042	Null
30043	Null
30044	Yes
30045	Null
30046	Null
30047	Null
30048	Null
30049	Null
30050	Null
30051	Null
30052	Null
30053	Null
30054	Yes
30055	Yes
30056	Null
30057	Null
30058	Null
30059	Null
30060	Null
30061	Null
30062	Null
30063	Null
30064	Null
30065	Null
30066	Null
30067	Null
30068	Null
30069	Null
30070	Null
30071	Yes
30072	Null
30073	Null
30074	Null
30075	Null
30076	Null
30077	Null
30078	Null
30079	Null
30080	Null
30081	Null
30082	Null
30083	Null
30084	Null
30085	Null
30086	Null
30087	Null
30088	Null
30089	Null
30090	Null
30091	Null
30092	Null
30093	Null
30094	Null
30095	Null
30096	Yes
30097	Null
30098	Null
30099	Null
30100	Null
30101	Yes
30102	Null
30103	Null
30104	Null
30105	Null
30106	Yes
30107	Null
30108	Null
30109	Null
30110	Null
30111	Null
30112	Null
30113	Null
30114	Null
30115	Null
30116	Null
30117	Null
30118	Null
30119	Null
30120	Null
30121	Null
30122	Null
30123	Null
30124	Null
30125	Null
30126	Null
30127	Null
30128	Null
30129	Null
30130	Null
30131	Null
30132	Null
30133	Null
30134	Null
30135	Null
30136	Null
30137	Null
30138	Null
30139	Null
30140	Null
30141	Yes
30142	Null
30143	Null
30144	Null
30145	Null
30146	Null
30147	Null
30148	Null
30149	Null
30150	Null
30151	Null
30152	Null
30153	Null
30154	Null
30155	Null
30156	Null
30157	Null
30158	Null
30159	Null
30160	Null
30161	Null
30162	Null
30163	Null
30164	Null
30165	Null
30166	Null
